country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",07-04-2026 21:00,19.11074,72.86084,NH3,14,18,15
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",07-04-2026 21:00,19.11074,72.86084,OZONE,40,70,56
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",07-04-2026 21:00,19.0364585,72.8954371,NO2,13,36,25
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",07-04-2026 21:00,19.0364585,72.8954371,CO,41,50,45
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",07-04-2026 21:00,21.14472,79.107595,SO2,14,70,32
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",07-04-2026 21:00,21.152875,79.0517531,SO2,8,28,14
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",07-04-2026 21:00,21.152875,79.0517531,CO,2,102,35
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",07-04-2026 21:00,19.0863,72.8888,CO,8,14,11
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",07-04-2026 21:00,19.19709,72.82204,PM2.5,7,46,22
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",07-04-2026 21:00,19.19709,72.82204,SO2,3,15,8
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",07-04-2026 21:00,18.1023399,73.4783687,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",07-04-2026 21:00,19.053536,72.84643,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",07-04-2026 21:00,19.053536,72.84643,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",07-04-2026 21:00,19.065931,72.862131,NO2,13,31,20
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",07-04-2026 21:00,19.215859,72.831718,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",07-04-2026 21:00,19.215859,72.831718,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",07-04-2026 21:00,19.215859,72.831718,CO,11,26,17
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",07-04-2026 21:00,21.121801,79.04952,SO2,6,24,14
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",07-04-2026 21:00,21.121801,79.04952,CO,1,128,27
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",07-04-2026 21:00,19.95022,73.73148,NO2,5,11,8
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",07-04-2026 21:00,19.95022,73.73148,SO2,2,9,5
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",07-04-2026 21:00,19.95022,73.73148,OZONE,15,43,35
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",07-04-2026 21:00,19.9591346,73.7788008,PM2.5,37,94,53
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",07-04-2026 21:00,19.9591346,73.7788008,PM10,54,142,83
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",07-04-2026 21:00,19.9591346,73.7788008,CO,8,26,11
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",07-04-2026 21:00,19.9591346,73.7788008,OZONE,18,55,45
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",07-04-2026 21:00,19.090337,73.014232,NO2,9,30,18
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",07-04-2026 21:00,19.090337,73.014232,CO,2,35,8
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",07-04-2026 21:00,19.1135051,73.008978,SO2,17,20,19
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",07-04-2026 21:00,19.0575752,73.0151367,NH3,2,9,3
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",07-04-2026 21:00,18.536457,73.805454,OZONE,6,44,31
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",07-04-2026 21:00,18.530085,73.849598,PM2.5,16,60,34
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",07-04-2026 21:00,18.530085,73.849598,SO2,3,33,21
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",07-04-2026 21:00,16.5038,74.3623,NO2,1,23,9
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",07-04-2026 21:00,16.5038,74.3623,CO,8,19,12
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",07-04-2026 21:00,17.6336264,75.9132495,PM10,29,96,68
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",07-04-2026 21:00,17.6336264,75.9132495,NH3,9,38,15
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",07-04-2026 21:00,17.6336264,75.9132495,CO,10,44,15
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",07-04-2026 21:00,17.65439,75.90649,NH3,3,19,7
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",07-04-2026 21:00,17.65439,75.90649,CO,13,104,42
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",07-04-2026 21:00,19.02579,73.10297,PM2.5,29,72,47
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",07-04-2026 21:00,19.02579,73.10297,SO2,5,11,7
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",07-04-2026 21:00,19.02579,73.10297,OZONE,1,50,26
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",07-04-2026 21:00,19.265594,76.761463,NH3,3,6,4
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM",07-04-2026 21:00,18.640051,73.848956,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM",07-04-2026 21:00,18.60577,73.749976,OZONE,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",07-04-2026 21:00,18.63673,73.82487,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",07-04-2026 21:00,18.63673,73.82487,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",07-04-2026 21:00,18.59051,73.77946,NH3,2,3,3
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",07-04-2026 21:00,18.59051,73.77946,OZONE,17,83,60
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",07-04-2026 21:00,18.614767,73.799516,PM2.5,27,73,47
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",07-04-2026 21:00,18.614767,73.799516,OZONE,8,28,22
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",07-04-2026 21:00,18.664282,73.763966,NO2,18,33,24
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",07-04-2026 21:00,18.664282,73.763966,CO,26,90,72
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",07-04-2026 21:00,19.173852,77.296291,SO2,2,8,6
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",07-04-2026 21:00,19.173852,77.296291,CO,18,26,22
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",07-04-2026 21:00,20.0073285,73.7762427,PM2.5,16,219,62
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",07-04-2026 21:00,20.0073285,73.7762427,CO,25,27,26
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",07-04-2026 21:00,20.0073285,73.7762427,OZONE,9,29,16
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",07-04-2026 21:00,20.021503,73.813844,SO2,4,8,7
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",07-04-2026 21:00,19.26777,72.97182,PM2.5,31,86,50
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",07-04-2026 21:00,19.26777,72.97182,NH3,2,7,5
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",07-04-2026 21:00,19.26777,72.97182,SO2,1,8,5
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",07-04-2026 21:00,19.222279,72.957979,PM10,69,128,94
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",07-04-2026 21:00,19.235581,73.159121,PM2.5,45,84,62
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",07-04-2026 21:00,19.235581,73.159121,NH3,3,6,5
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",07-04-2026 21:00,19.2307571,73.155192,PM2.5,10,28,19
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",07-04-2026 21:00,19.2307571,73.155192,SO2,1,8,4
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",07-04-2026 21:00,19.445821,72.7988231,PM10,35,163,81
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",07-04-2026 21:00,26.05374,91.86796,NO2,NA,NA,NA
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",07-04-2026 21:00,26.05374,91.86796,CO,2,24,17
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",07-04-2026 21:00,25.5803419,91.8942571,PM2.5,12,58,26
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",07-04-2026 21:00,25.5803419,91.8942571,PM10,14,38,25
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",07-04-2026 21:00,18.45445,73.854155,PM10,20,49,34
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",07-04-2026 21:00,18.45445,73.854155,NO2,1,31,12
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",07-04-2026 21:00,18.45445,73.854155,CO,11,48,33
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",07-04-2026 21:00,25.6635413,94.0989878,NO2,3,8,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",07-04-2026 21:00,20.832874,85.104082,SO2,5,69,15
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",07-04-2026 21:00,20.832874,85.104082,CO,15,134,71
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",07-04-2026 21:00,21.51161,86.89088,SO2,6,20,8
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",07-04-2026 21:00,22.1166054,85.3945546,PM2.5,18,152,53
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",07-04-2026 21:00,22.1166054,85.3945546,NO2,12,34,21
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",07-04-2026 21:00,22.1166054,85.3945546,SO2,11,52,25
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",07-04-2026 21:00,21.941841,86.728318,PM10,29,80,54
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",07-04-2026 21:00,21.941841,86.728318,OZONE,4,43,32
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",07-04-2026 21:00,21.847279,85.416905,NO2,4,6,5
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",07-04-2026 21:00,21.847279,85.416905,OZONE,12,16,14
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",07-04-2026 21:00,22.220833,84.809444,NO2,15,15,15
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",07-04-2026 21:00,22.220833,84.809444,SO2,4,6,5
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",07-04-2026 21:00,22.220833,84.809444,CO,34,109,47
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",07-04-2026 21:00,22.245,84.88111111,CO,29,32,32
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",07-04-2026 21:00,21.606865,85.510538,NO2,15,15,15
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",07-04-2026 21:00,21.606865,85.510538,SO2,17,35,21
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",07-04-2026 21:00,21.606865,85.510538,OZONE,21,99,75
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",07-04-2026 21:00,20.9360711,85.1707021,PM2.5,NA,NA,NA
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",07-04-2026 21:00,30.736056,76.209694,SO2,8,18,11
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",07-04-2026 21:00,30.9028,75.8086,NO2,NA,NA,NA
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",07-04-2026 21:00,30.649961,76.331442,PM2.5,39,192,76
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",07-04-2026 21:00,30.649961,76.331442,CO,8,45,8
India,Punjab,Patiala,"Model Town, Patiala - PPCB",07-04-2026 21:00,30.349388,76.366642,PM10,37,111,66
India,Punjab,Patiala,"Model Town, Patiala - PPCB",07-04-2026 21:00,30.349388,76.366642,SO2,5,18,10
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",07-04-2026 21:00,26.470859,74.646594,NH3,3,4,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",07-04-2026 21:00,22.06156703,85.47409613,OZONE,14,17,15
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",07-04-2026 21:00,21.8004996,83.8396977,PM10,2,92,47
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",07-04-2026 21:00,21.8004996,83.8396977,NO2,12,13,13
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",07-04-2026 21:00,20.94185,86.1151,PM2.5,15,55,34
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",07-04-2026 21:00,20.48891,85.84768,NO2,4,6,4
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",07-04-2026 21:00,20.48891,85.84768,OZONE,8,42,34
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",07-04-2026 21:00,21.6439,85.599355,NH3,5,5,5
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",07-04-2026 21:00,26.470859,74.646594,CO,16,96,48
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",07-04-2026 21:00,27.554793,76.611536,PM10,66,99,80
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",07-04-2026 21:00,27.554793,76.611536,NO2,42,80,57
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",07-04-2026 21:00,27.554793,76.611536,CO,2,42,20
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",07-04-2026 21:00,25.106006,76.469948,NH3,5,11,7
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",07-04-2026 21:00,25.747299,71.393989,PM2.5,25,123,53
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",07-04-2026 21:00,25.747299,71.393989,PM10,50,426,156
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",07-04-2026 21:00,25.747299,71.393989,SO2,3,5,4
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",07-04-2026 21:00,20.9360711,85.1707021,CO,64,92,84
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",07-04-2026 21:00,21.869985,85.167016,OZONE,6,15,13
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",07-04-2026 21:00,11.9309,79.8027,PM2.5,15,41,28
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",07-04-2026 21:00,31.62,74.876512,SO2,15,40,22
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",07-04-2026 21:00,31.62,74.876512,CO,29,81,34
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",07-04-2026 21:00,31.62,74.876512,OZONE,48,61,55
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",07-04-2026 21:00,25.339605,74.618883,PM2.5,22,117,55
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",07-04-2026 21:00,25.339605,74.618883,PM10,48,140,90
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",07-04-2026 21:00,25.339605,74.618883,SO2,6,40,15
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",07-04-2026 21:00,28.194909,76.862296,PM2.5,73,209,96
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",07-04-2026 21:00,28.207266,76.829265,PM10,30,150,99
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",07-04-2026 21:00,28.207266,76.829265,NO2,1,67,25
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",07-04-2026 21:00,28.207266,76.829265,OZONE,9,82,24
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",07-04-2026 21:00,31.321907,75.578914,SO2,19,23,21
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",07-04-2026 21:00,30.736056,76.209694,NO2,25,30,28
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",07-04-2026 21:00,23.7176342,92.7192841,NO2,1,1,1
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",07-04-2026 21:00,26.786682,75.827928,PM2.5,25,217,64
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",07-04-2026 21:00,26.786682,75.827928,CO,30,103,55
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",07-04-2026 21:00,26.960669,75.771817,NO2,3,51,24
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",07-04-2026 21:00,26.960669,75.771817,OZONE,15,78,36
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",07-04-2026 21:00,26.9502929,75.730943,SO2,NA,NA,NA
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",07-04-2026 21:00,26.912329,70.909168,PM10,11,133,72
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",07-04-2026 21:00,26.912329,70.909168,OZONE,15,78,62
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",07-04-2026 21:00,25.344694,72.626208,PM10,53,170,89
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",07-04-2026 21:00,26.506177,77.025989,OZONE,16,86,66
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",07-04-2026 21:00,25.16409,75.858137,PM2.5,17,233,53
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",07-04-2026 21:00,25.16409,75.858137,NO2,22,124,51
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",07-04-2026 21:00,25.196024,75.855668,NO2,17,81,37
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",07-04-2026 21:00,25.196024,75.855668,SO2,7,23,14
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",07-04-2026 21:00,25.14389,75.821256,PM2.5,43,89,72
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",07-04-2026 21:00,28.296139,74.961696,CO,13,24,18
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",07-04-2026 21:00,28.296139,74.961696,OZONE,34,82,69
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",07-04-2026 21:00,26.895552,76.334753,PM2.5,12,63,37
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",07-04-2026 21:00,26.895552,76.334753,OZONE,27,93,56
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",07-04-2026 21:00,26.699557,77.898881,PM2.5,17,143,62
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",07-04-2026 21:00,26.699557,77.898881,PM10,28,200,60
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",07-04-2026 21:00,29.61075,74.283608,NH3,4,7,5
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",07-04-2026 21:00,26.843698,75.766894,PM2.5,NA,NA,NA
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",07-04-2026 21:00,26.843698,75.766894,NO2,NA,NA,NA
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",07-04-2026 21:00,26.9164092,75.7994901,PM2.5,63,86,75
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",07-04-2026 21:00,26.9164092,75.7994901,NH3,34,69,48
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",07-04-2026 21:00,25.344694,72.626208,NO2,1,23,7
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",07-04-2026 21:00,25.344694,72.626208,CO,8,18,16
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",07-04-2026 21:00,24.588397,76.172782,PM10,77,500,159
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",07-04-2026 21:00,28.108988,75.386577,PM10,26,140,68
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",07-04-2026 21:00,28.108988,75.386577,NH3,7,10,9
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",07-04-2026 21:00,27.213494,73.734444,NH3,5,13,8
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",07-04-2026 21:00,27.213494,73.734444,OZONE,37,91,54
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",07-04-2026 21:00,25.771061,73.340227,PM10,61,159,94
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",07-04-2026 21:00,26.215415,73.070156,PM2.5,5,43,25
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",07-04-2026 21:00,26.358805,73.047444,SO2,2,8,5
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",07-04-2026 21:00,26.253384,72.976571,CO,8,18,16
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",07-04-2026 21:00,28.108988,75.386577,OZONE,14,72,48
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",07-04-2026 21:00,26.268249,73.0193853,PM10,38,262,77
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",07-04-2026 21:00,26.506177,77.025989,PM10,15,63,42
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",07-04-2026 21:00,26.506177,77.025989,NO2,8,30,17
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",07-04-2026 21:00,29.931624,73.864511,CO,6,24,14
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",07-04-2026 21:00,26.159933,75.780517,NO2,5,8,6
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",07-04-2026 21:00,26.159933,75.780517,OZONE,49,132,93
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",07-04-2026 21:00,24.5886166,73.6321397,OZONE,3,45,37
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",07-04-2026 21:00,27.33853,88.614099,SO2,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",07-04-2026 21:00,27.33853,88.614099,OZONE,15,28,25
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",07-04-2026 21:00,13.0664,80.2112,PM10,36,107,68
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",07-04-2026 21:00,13.1278,80.2642,OZONE,24,37,31
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",07-04-2026 21:00,17.37206,78.50864,OZONE,9,41,26
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",07-04-2026 21:00,17.4559458,78.4332152,CO,39,54,42
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",07-04-2026 21:00,17.417094,78.457437,PM10,76,96,83
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",07-04-2026 21:00,17.417094,78.457437,NO2,11,17,14
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",07-04-2026 21:00,17.417094,78.457437,CO,8,38,26
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",07-04-2026 21:00,17.349694,78.451437,PM2.5,35,133,67
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",07-04-2026 21:00,17.349694,78.451437,NH3,3,3,3
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",07-04-2026 21:00,17.349694,78.451437,SO2,2,2,2
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",07-04-2026 21:00,17.544899,78.486949,NO2,15,17,16
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",07-04-2026 21:00,17.544899,78.486949,SO2,3,18,11
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",07-04-2026 21:00,17.544899,78.486949,OZONE,14,36,36
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",07-04-2026 21:00,17.429398,78.569354,SO2,10,16,14
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",07-04-2026 21:00,17.37206,78.50864,NH3,2,3,2
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",07-04-2026 21:00,13.4127,80.1081,SO2,3,46,24
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",07-04-2026 21:00,8.816428,78.099039,OZONE,25,35,32
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",07-04-2026 21:00,17.460103,78.334361,NO2,13,69,29
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",07-04-2026 21:00,17.460103,78.334361,NH3,2,10,4
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",07-04-2026 21:00,24.041198,74.780702,PM2.5,33,78,50
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",07-04-2026 21:00,25.03636,73.883502,PM2.5,12,42,24
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",07-04-2026 21:00,25.03636,73.883502,CO,24,45,36
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",07-04-2026 21:00,26.031443,76.359327,SO2,5,11,10
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",07-04-2026 21:00,26.031443,76.359327,OZONE,22,130,96
